Number of lines in output :  3351
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   247.2811    247.2064    5.013946  -0.946 4.117e+07  28.00     0.274832   2.0     5.289066   1.0 K88  
   247.2970    247.2223    5.013625  -1.850 3.081e+06  28.00     0.274832   2.0     5.288744   2.0 K88  
   247.4970    247.4222    5.009573  -3.176 1.037e+05  28.00     0.274832   2.0     5.284693   3.0 K88  
   247.7623    247.6875    5.004208  -1.780 2.576e+06  28.00     0.000000   4.0     5.004495   3.0 FMW  
   248.2652    248.1903    4.994071  -3.331 1.010e+05  28.00     0.025392   3.0     5.019750   2.0 K88  
   248.4778    248.4028    4.989800  -2.349 6.910e+05  28.00     0.422805   2.0     5.412892   3.0 K88  
   249.0259    248.9508    4.978817  -2.076 1.290e+06  28.00     0.025392   3.0     5.004495   3.0 K88  
   249.6624    249.5871    4.966124  -2.688 7.316e+05  28.00     0.422805   2.0     5.389215   1.0 K88  
   252.4967    252.4208    4.910378  -2.342 9.520e+05  28.00     0.109090   2.0     5.019750   2.0 K88  
   252.8809    252.8049    4.902919  -2.479 6.923e+05  28.00     0.422805   2.0     5.326005   2.0 K88  
   253.2836    253.2075    4.895124  -2.692 3.019e+05  28.00     0.109090   2.0     5.004495   3.0 K88  
   254.0781    254.0018    4.879816  -1.760 2.565e+06  28.00     0.422805   2.0     5.302901   3.0 FMW  
   254.8005    254.7240    4.865981  -3.729 6.392e+04  28.00     0.422805   2.0     5.289066   1.0 K88  
   254.8174    254.7409    4.865660  -2.438 7.494e+05  28.00     0.422805   2.0     5.288744   2.0 K88  
   255.0297    254.9532    4.861608  -2.824 2.197e+05  28.00     0.422805   2.0     5.284693   3.0 K88  
   255.4139    255.3373    4.854294  -2.530 6.035e+05  28.00     0.165177   3.0     5.019750   2.0 FMW  
   256.2191    256.1423    4.839040  -2.590 3.731e+05  28.00     0.165177   3.0     5.004495   3.0 FMW  
   257.9234    257.8462    4.807065  -2.618 4.833e+05  28.00     0.212409   1.0     5.019750   2.0 K88  
   261.3166    261.2386    4.744645  -3.601 4.896e+04  28.00     0.274832   2.0     5.019750   2.0 K88  
   262.1594    262.0812    4.729392  -4.636 3.206e+03  28.00     0.274832   2.0     5.004495   3.0 K88  
   264.3932    264.3145    4.689433  -2.757 3.339e+05  28.00     1.676547   2.0     6.366249   2.0 K88  
   265.9331    265.8540    4.662280  -3.341 6.144e+04  28.00     1.676547   2.0     6.339095   3.0 K88  
   267.8820    267.8024    4.628360  -2.196 1.973e+06  28.00     1.676547   2.0     6.305173   1.0 K88  
   269.0477    268.9678    4.608308  -1.844 2.639e+06  28.00     1.676547   2.0     6.285120   2.0 K88  
   269.7282    269.6482    4.596680  -2.120 1.391e+06  28.00     0.422805   2.0     5.019750   2.0 FMW  
   269.8198    269.7398    4.595119  -0.799 1.323e+07  28.00     3.193252   4.0     7.788635   5.0 K88  
   270.6262    270.5460    4.581427  -2.661 2.840e+05  28.00     0.422805   2.0     5.004495   3.0 K88  
   270.7325    270.6522    4.579630  -1.797 4.841e+06  28.00     1.676547   2.0     6.256440   1.0 K88  
   273.0640    272.9832    4.540526  -2.775 2.145e+05  28.00     1.676547   2.0     6.217334   3.0 K88  
   273.8388    273.7578    4.527679  -2.062 1.542e+06  28.00     1.676547   2.0     6.204486   2.0 K88  
   274.7553    274.6741    4.512576  -2.030 1.649e+06  28.00     0.025392   3.0     4.538228   2.0 FMW  
   276.8367    276.7550    4.478648  -2.753 5.123e+05  28.00     1.826267   0.0     6.305173   1.0 K88  
   277.0874    277.0056    4.474598  -2.627 1.864e+05  28.00     3.193252   4.0     7.668107   5.0 K88  
   277.1704    277.0886    4.473257  -2.642 2.200e+05  28.00     3.193252   4.0     7.666766   4.0 K88  
   278.6908    278.6086    4.448854  -1.374 1.210e+07  28.00     1.676547   2.0     6.125657   1.0 K88  
   279.2811    279.1988    4.439448  -3.333 5.675e+04  28.00     1.676547   2.0     6.116250   3.0 K88  
   279.8460    279.7635    4.430488  -4.532 5.004e+03  28.00     1.935507   2.0     6.366249   2.0 K88  
   279.8820    279.7995    4.429918  -1.741 5.153e+06  28.00     1.826267   0.0     6.256440   1.0 K88  
   279.9474    279.8649    4.428883  -1.470 5.768e+06  28.00     0.109090   2.0     4.538228   2.0 FMW  
   280.3964    280.3138    4.421791  -1.486 5.541e+06  28.00     1.676547   2.0     6.098592   2.0 K88  
   280.5904    280.5077    4.418735  -2.140 8.768e+05  28.00     0.000000   4.0     4.418989   3.0 FMW  
   280.8217    280.7390    4.415094  -4.006 1.668e+04  28.00     1.950901   1.0     6.366249   2.0 K88  
   281.2587    281.1759    4.408234  -1.103 6.047e+06  28.00     3.380148   6.0     7.788635   5.0 K88  
   281.3166    281.2338    4.407328  -0.469 2.202e+07  28.00     3.380148   6.0     7.787728   6.0 K88  
   281.5179    281.4350    4.404176  -0.033 5.200e+07  28.00     3.380148   6.0     7.784577   7.0 K88  
   281.5717    281.4888    4.403335  -2.803 1.892e+05  28.00     1.935507   2.0     6.339095   3.0 K88  
   281.6010    281.5181    4.402876  -2.375 7.094e+05  28.00     1.676547   2.0     6.079676   2.0 K88  
   282.2120    282.1289    4.393345  -1.390 4.874e+06  28.00     0.025392   3.0     4.418989   3.0 FMW  
   283.3162    283.2329    4.376221  -1.732 5.134e+06  28.00     1.676547   2.0     6.053019   1.0 K88  
   283.5379    283.4545    4.372799  -2.400 6.606e+05  28.00     0.165177   3.0     4.538228   2.0 FMW  
   283.7575    283.6741    4.369415  -3.293 1.406e+05  28.00     1.935507   2.0     6.305173   1.0 K88  
   283.8092    283.7258    4.368618  -0.756 1.320e+07  28.00     3.419766   5.0     7.788635   5.0 K88  
   283.8682    283.7847    4.367712  -0.726 1.197e+07  28.00     3.419766   5.0     7.787728   6.0 K88  
   283.9783    283.8948    4.366018  -1.528 4.904e+06  28.00     1.676547   2.0     6.042816   2.0 K88  
   284.3610    284.2774    4.360142  -2.514 2.806e+05  28.00     3.306374   3.0     7.666766   4.0 K88  
   284.4906    284.4070    4.358156  -2.779 1.958e+05  28.00     1.676547   2.0     6.034954   3.0 K88  
   284.7608    284.6771    4.354022  -3.491 8.852e+04  28.00     1.950901   1.0     6.305173   1.0 K88  
   285.0658    284.9820    4.349363  -1.825 2.456e+06  28.00     1.935507   2.0     6.285120   2.0 K88  
   286.0782    285.9942    4.333970  -3.346 7.348e+04  28.00     1.950901   1.0     6.285120   2.0 K88  
