Number of lines in output :  11497
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   224.4438    224.3742    5.524119  -3.317 1.595e+05  23.00     0.000000   1.5     5.524436   1.5 K88  
   224.6457    224.5760    5.519156  -2.390 2.692e+06  23.00     0.000000   1.5     5.519473   0.5 K88  
   224.6910    224.6213    5.518044  -4.115 1.267e+04  23.00     0.068563   4.5     5.586924   3.5 K88  
   225.1380    225.0682    5.507086  -2.296 1.664e+06  23.00     0.017034   2.5     5.524436   1.5 K88  
   225.3385    225.2687    5.502186  -4.225 9.781e+03  23.00     0.040107   3.5     5.542609   3.5 K88  
   225.4378    225.3680    5.499761  -3.480 5.432e+04  23.00     0.017034   2.5     5.517111   3.5 K88  
   225.7670    225.6971    5.491744  -2.481 7.205e+05  23.00     0.040107   3.5     5.532166   2.5 K88  
   226.0797    226.0097    5.484149  -3.782 2.156e+04  23.00     1.080689   3.5     6.565153   4.5 K88  
   226.2671    226.1971    5.479606  -4.614 3.961e+03  23.00     1.063674   2.5     6.543595   3.5 K88  
   226.3875    226.3175    5.476690  -2.934 1.894e+05  23.00     0.040107   3.5     5.517111   3.5 K88  
   226.5099    226.4398    5.473732  -2.826 2.426e+05  23.00     0.068563   4.5     5.542609   3.5 K88  
   226.5529    226.4828    5.472694  -3.716 2.499e+04  23.00     0.040107   3.5     5.513115   4.5 K88  
   227.0489    226.9787    5.460739  -2.184 1.412e+06  23.00     0.000000   1.5     5.461053   2.5 K88  
   227.2739    227.2037    5.455330  -1.524 9.660e+06  23.00     0.000000   1.5     5.455643   1.5 K88  
   227.4424    227.3721    5.451290  -2.248 9.105e+05  23.00     0.017034   2.5     5.468637   3.5 K88  
   227.4815    227.4112    5.450353  -4.321 1.026e+04  23.00     0.000000   1.5     5.450666   2.5 K88  
   227.5699    227.4996    5.448235  -3.731 2.991e+04  23.00     0.068563   4.5     5.517111   3.5 K88  
   227.5899    227.5196    5.447757  -4.368 4.599e+03  23.00     0.300655   4.5     5.748724   5.5 K88  
   227.6225    227.5522    5.446975  -4.837 1.874e+03  23.00     0.286591   3.5     5.733880   4.5 K88  
   227.7369    227.6666    5.444239  -2.707 2.525e+05  23.00     0.068563   4.5     5.513115   4.5 K88  
   227.7592    227.6889    5.443706  -1.486 6.999e+06  23.00     0.017034   2.5     5.461053   2.5 K88  
   227.8469    227.7765    5.441613  -2.729 2.997e+05  23.00     0.017034   2.5     5.458960   3.5 K88  
   227.8603    227.7899    5.441294  -4.626 5.066e+03  23.00     0.000000   1.5     5.441607   2.5 K88  
   227.8981    227.8277    5.440389  -4.707 2.521e+03  23.00     0.040107   3.5     5.480808   4.5 K88  
   227.9185    227.8481    5.439903  -3.741 3.885e+04  23.00     0.000000   1.5     5.440216   2.5 K88  
   227.9858    227.9154    5.438296  -1.997 3.230e+06  23.00     0.017034   2.5     5.455643   1.5 K88  
   228.0237    227.9533    5.437394  -2.328 6.028e+05  23.00     0.040107   3.5     5.477813   4.5 K88  
   228.0453    227.9749    5.436877  -4.094 1.291e+04  23.00     0.017034   2.5     5.454223   3.5 K88  
   228.0720    228.0016    5.436241  -3.417 1.227e+05  23.00     0.000000   1.5     5.436553   1.5 K88  
   228.1945    228.1241    5.433322  -4.210 7.898e+03  23.00     0.040107   3.5     5.473741   4.5 K88  
   228.1946    228.1242    5.433320  -3.187 1.388e+05  23.00     0.017034   2.5     5.450666   2.5 K88  
   228.4091    228.3386    5.428219  -1.526 4.760e+06  23.00     0.040107   3.5     5.468637   3.5 K88  
   228.4191    228.3486    5.427982  -4.048 2.862e+04  23.00     0.000000   1.5     5.428293   1.5 K88  
   228.5757    228.5052    5.424261  -3.817 3.243e+04  23.00     0.017034   2.5     5.441607   2.5 K88  
   228.5909    228.5204    5.423901  -3.575 5.661e+04  23.00     0.000000   1.5     5.424212   2.5 K88  
   228.6343    228.5638    5.422870  -4.958 2.343e+03  23.00     0.017034   2.5     5.440216   2.5 K88  
   228.6427    228.5722    5.422672  -3.854 2.232e+04  23.00     0.017034   2.5     5.440017   3.5 K88  
   228.7286    228.6581    5.420635  -1.892 2.725e+06  23.00     0.040107   3.5     5.461053   2.5 K88  
   228.7711    228.7005    5.419630  -4.221 9.577e+03  23.00     0.017034   2.5     5.436975   3.5 K88  
   228.7889    228.7183    5.419208  -3.086 2.613e+05  23.00     0.017034   2.5     5.436553   1.5 K88  
   228.7891    228.7185    5.419204  -3.489 2.066e+05  23.00     0.000000   1.5     5.419515   0.5 K88  
   228.8170    228.7464    5.418542  -1.909 1.964e+06  23.00     0.040107   3.5     5.458960   3.5 K88  
   228.9680    228.8974    5.414969  -4.214 1.943e+04  23.00     0.000000   1.5     5.415280   1.5 K88  
   229.0172    228.9466    5.413806  -3.177 1.058e+05  23.00     0.040107   3.5     5.454223   3.5 K88  
   229.0952    229.0246    5.411962  -2.411 1.233e+06  23.00     0.261907   0.5     5.674180   1.5 K88  
   229.0963    229.0257    5.411935  -3.378 5.322e+04  23.00     0.068563   4.5     5.480808   4.5 K88  
   229.1595    229.0889    5.410443  -3.841 9.158e+04  23.00     0.000000   1.5     5.410753   0.5 K88  
   229.1677    229.0971    5.410248  -2.807 3.301e+05  23.00     0.040107   3.5     5.450666   2.5 K88  
   229.1939    229.1233    5.409630  -4.269 5.696e+03  23.00     0.068563   4.5     5.478503   5.5 K88  
   229.2227    229.1520    5.408952  -4.696 3.195e+03  23.00     0.286591   3.5     5.695854   3.5 K88  
   229.2233    229.1526    5.408939  -1.305 6.289e+06  23.00     0.068563   4.5     5.477813   4.5 K88  
   229.2632    229.1925    5.407996  -4.859 2.926e+03  23.00     0.275277   2.5     5.683583   2.5 K88  
   229.3111    229.2404    5.406868  -2.617 5.107e+05  23.00     0.017034   2.5     5.424212   2.5 K88  
   229.3959    229.3252    5.404868  -4.179 8.394e+03  23.00     0.068563   4.5     5.473741   4.5 K88  
   229.4325    229.3618    5.404005  -3.054 1.865e+05  23.00     0.000000   1.5     5.404315   2.5 K88  
   229.5521    229.4814    5.401190  -3.979 2.214e+04  23.00     0.040107   3.5     5.441607   2.5 K88  
   229.6112    229.5405    5.399799  -4.146 1.507e+04  23.00     0.040107   3.5     5.440216   2.5 K88  
   229.6127    229.5420    5.399764  -1.970 1.695e+06  23.00     0.068563   4.5     5.468637   3.5 K88  
   229.6196    229.5489    5.399601  -3.260 8.690e+04  23.00     0.040107   3.5     5.440017   3.5 K88  
